Sr. No.,Registration No,Type,Date Of Event,Gender
614,2013B0000601,Birth,03/01/2013,Female
615,2013B0000603,Birth,03/01/2013,Male
616,2013B0000604,Birth,03/01/2013,Male
617,2013B0000599,Birth,03/01/2013,Female
618,2013B0000640,Birth,03/01/2013,Male
619,2013B0000641,Birth,03/01/2013,Male
620,2013B0000685,Birth,03/01/2013,Male
621,2013B0000690,Birth,03/01/2013,Female
622,2013B0000692,Birth,03/01/2013,Female
623,2013B0000699,Birth,03/01/2013,Female
624,2013B0000707,Birth,03/01/2013,Female
625,2013B0000710,Birth,03/01/2013,Male
626,2013B0000712,Birth,03/01/2013,Male
627,2013B0000597,Birth,03/01/2013,Female
628,2013B0000776,Birth,03/01/2013,Male
629,2013B0000754,Birth,03/01/2013,Male
630,2013B0000795,Birth,03/01/2013,Male
631,2013B0000801,Birth,03/01/2013,Male
632,2013B0000789,Birth,03/01/2013,Male
633,2013B0000811,Birth,03/01/2013,Female
634,2013B0000816,Birth,03/01/2013,Female
635,2013B0000819,Birth,03/01/2013,Male
636,2013B0000857,Birth,03/01/2013,Male
637,2013B0000863,Birth,03/01/2013,Female
638,2013B0000927,Birth,03/01/2013,Male
639,2013B0000883,Birth,03/01/2013,Female
640,2013B0000885,Birth,03/01/2013,Female
641,2013B0000900,Birth,03/01/2013,Male
642,2013B0000940,Birth,03/01/2013,Female
643,2013B0000936,Birth,03/01/2013,Male
644,2013B0000958,Birth,03/01/2013,Male
645,2013B0000959,Birth,03/01/2013,Male
646,2013B0000961,Birth,03/01/2013,Female
647,2013B0002455,Birth,03/01/2013,Female
648,2013B0002457,Birth,03/01/2013,Male
649,2013B0002466,Birth,03/01/2013,Male
650,2013B0002627,Birth,03/01/2013,Male
651,2013B0002539,Birth,03/01/2013,Female
652,2013B0002499,Birth,03/01/2013,Female
653,2013B0002543,Birth,03/01/2013,Female
654,2013B0002883,Birth,03/01/2013,Female
655,2013B0002885,Birth,03/01/2013,Male
656,2013B0002888,Birth,03/01/2013,Male
657,2013B0002890,Birth,03/01/2013,Female
658,2013B0002892,Birth,03/01/2013,Female
659,2013B0002894,Birth,03/01/2013,Male
660,2013B0002874,Birth,03/01/2013,Male
661,2013B0002875,Birth,03/01/2013,Male
662,2013B0002876,Birth,03/01/2013,Female
663,2013B0002877,Birth,03/01/2013,Male
664,2013B0002878,Birth,03/01/2013,Male
665,2013B0002879,Birth,03/01/2013,Female
666,2013B0002880,Birth,03/01/2013,Female
667,2013B0002881,Birth,03/01/2013,Female
668,2013B0002868,Birth,03/01/2013,Female
669,2013B0002869,Birth,03/01/2013,Male
670,2013B0002870,Birth,03/01/2013,Male
671,2013B0002871,Birth,03/01/2013,Male
672,2013B0002872,Birth,03/01/2013,Female
673,2013B0002898,Birth,03/01/2013,Male
674,2013B0002899,Birth,03/01/2013,Male
675,2013B0002902,Birth,03/01/2013,Male
676,2013B0002905,Birth,03/01/2013,Male
677,2013B0002907,Birth,03/01/2013,Female
678,2013B0002680,Birth,03/01/2013,Male
679,2013B0002692,Birth,03/01/2013,Male
680,2013B0002717,Birth,03/01/2013,Male
681,2013B0002756,Birth,03/01/2013,Female
682,2013B0002781,Birth,03/01/2013,Male
683,2013B0002783,Birth,03/01/2013,Male
684,2013B0003100,Birth,03/01/2013,Male
685,2013B0003102,Birth,03/01/2013,Female
686,2013B0003104,Birth,03/01/2013,Male
687,2013B0003107,Birth,03/01/2013,Male
688,2013B0003115,Birth,03/01/2013,Male
689,2013B0003241,Birth,03/01/2013,Male
690,2013B0057912,Birth,03/01/2013,Male
691,2013D0000003,Death,03/01/2013,Male
692,2013D0000052,Death,03/01/2013,Male
693,2013D0000103,Death,03/01/2013,Female
694,2013D0000104,Death,03/01/2013,Male
695,2013D0000105,Death,03/01/2013,Female
696,2013D0000106,Death,03/01/2013,Male
697,2013D0000169,Death,03/01/2013,Female
698,2013D0000170,Death,03/01/2013,Female
699,2013D0000171,Death,03/01/2013,Male
700,2013D0000172,Death,03/01/2013,Female
701,2013D0000173,Death,03/01/2013,Female
702,2013D0000174,Death,03/01/2013,Male
703,2013D0000175,Death,03/01/2013,Female
704,2013D0000176,Death,03/01/2013,Female
705,2013D0000177,Death,03/01/2013,Male
706,2013D0000178,Death,03/01/2013,Female
707,2013D0000179,Death,03/01/2013,Female
708,2013D0000180,Death,03/01/2013,Female
709,2013D0000181,Death,03/01/2013,Male
710,2013D0000182,Death,03/01/2013,Male
711,2013D0000183,Death,03/01/2013,Female
712,2013D0000184,Death,03/01/2013,Male
713,2013D0000185,Death,03/01/2013,Male
714,2013D0000186,Death,03/01/2013,Male
715,2013D0000187,Death,03/01/2013,Female
716,2013D0000188,Death,03/01/2013,Female
717,2013D0000189,Death,03/01/2013,Female
718,2013D0000190,Death,03/01/2013,Male
719,2013D0000191,Death,03/01/2013,Female
720,2013D0000192,Death,03/01/2013,Male
721,2013D0000193,Death,03/01/2013,Male
722,2013D0000194,Death,03/01/2013,Male
723,2013D0000195,Death,03/01/2013,Male
724,2013D0000196,Death,03/01/2013,Male
725,2013D0000197,Death,03/01/2013,Female
726,2013D0000118,Death,03/01/2013,Female
727,2013D0000119,Death,03/01/2013,Female
728,2013D0000120,Death,03/01/2013,Female
729,2013D0000121,Death,03/01/2013,Female
730,2013D0000122,Death,03/01/2013,Male
731,2013D0000123,Death,03/01/2013,Female
732,2013D0000124,Death,03/01/2013,Male
733,2013D0000111,Death,03/01/2013,Male
734,2013D0000112,Death,03/01/2013,Female
735,2013D0000079,Death,03/01/2013,Male
736,2013D0000114,Death,03/01/2013,Male
737,2013D0000116,Death,03/01/2013,Male
738,2013D0000383,Death,03/01/2013,Female
739,2013D0000384,Death,03/01/2013,Male
740,2013D0000612,Death,03/01/2013,Male
741,2013D0000613,Death,03/01/2013,Male
742,2013D0000615,Death,03/01/2013,Male
743,2013D0000617,Death,03/01/2013,Male
744,2013D0000513,Death,03/01/2013,Male
745,2013D0000619,Death,03/01/2013,Male
746,2013D0000738,Death,03/01/2013,Male
747,2013D0000740,Death,03/01/2013,Male
748,2013D0000742,Death,03/01/2013,Male
749,2013D0000824,Death,03/01/2013,Female
750,2013D0000825,Death,03/01/2013,Female
751,2013D0000826,Death,03/01/2013,Female
752,2013D0000759,Death,03/01/2013,Female
753,2013D0000884,Death,03/01/2013,Male
754,2013D0000904,Death,03/01/2013,Female
755,2013D0000905,Death,03/01/2013,Male
756,2013D0000906,Death,03/01/2013,Female
757,2013D0000907,Death,03/01/2013,Female
758,2013B0004783,Birth,03/01/2013,Male
759,2013B0004769,Birth,03/01/2013,Male
760,2013B0004633,Birth,03/01/2013,Male
761,2013B0003847,Birth,03/01/2013,Male
762,2013B0003848,Birth,03/01/2013,Male
763,2013B0058105,Birth,03/01/2013,Male
764,2013B0058340,Birth,03/01/2013,Female
765,2013B0058428,Birth,04/01/2013,Female
766,2013D0002641,Death,04/01/2013,Male
767,2013B0003850,Birth,04/01/2013,Female
768,2013B0004609,Birth,04/01/2013,Female
769,2013B0004778,Birth,04/01/2013,Male
770,2013B0004789,Birth,04/01/2013,Male
771,2013B0004886,Birth,04/01/2013,Female
772,2013D0000908,Death,04/01/2013,Female
773,2013D0000885,Death,04/01/2013,Male
774,2013D0000878,Death,04/01/2013,Male
775,2013D0000876,Death,04/01/2013,Female
776,2013D0000827,Death,04/01/2013,Female
777,2013D0000833,Death,04/01/2013,Female
778,2013D0000835,Death,04/01/2013,Male
779,2013D0000841,Death,04/01/2013,Male
780,2013D0000839,Death,04/01/2013,Female
781,2013D0000743,Death,04/01/2013,Male
782,2013D0000744,Death,04/01/2013,Male
783,2013D0000620,Death,04/01/2013,Female
784,2013D0000622,Death,04/01/2013,Male
785,2013D0000638,Death,04/01/2013,Female
786,2013D0000435,Death,04/01/2013,Male
787,2013D0000436,Death,04/01/2013,Female
788,2013D0000437,Death,04/01/2013,Female
789,2013D0000372,Death,04/01/2013,Male
790,2013D0000385,Death,04/01/2013,Male
791,2013D0000386,Death,04/01/2013,Female
792,2013D0000387,Death,04/01/2013,Female
793,2013D0000388,Death,04/01/2013,Female
794,2013D0000389,Death,04/01/2013,Male
795,2013D0000390,Death,04/01/2013,Male
796,2013D0000391,Death,04/01/2013,Male
797,2013D0000392,Death,04/01/2013,Female
798,2013D0000393,Death,04/01/2013,Male
799,2013D0000394,Death,04/01/2013,Female
800,2013D0000395,Death,04/01/2013,Male
801,2013D0000396,Death,04/01/2013,Male
802,2013D0000397,Death,04/01/2013,Male
803,2013D0000398,Death,04/01/2013,Female
804,2013D0000399,Death,04/01/2013,Male
805,2013D0000400,Death,04/01/2013,Female
806,2013D0000401,Death,04/01/2013,Male
807,2013D0000402,Death,04/01/2013,Male
808,2013D0000403,Death,04/01/2013,Male
809,2013D0000404,Death,04/01/2013,Female
810,2013D0000405,Death,04/01/2013,Male
811,2013D0000406,Death,04/01/2013,Male
812,2013D0000407,Death,04/01/2013,Male
813,2013D0000408,Death,04/01/2013,Female
814,2013D0000409,Death,04/01/2013,Female
815,2013D0000410,Death,04/01/2013,Male
816,2013D0000411,Death,04/01/2013,Female
817,2013D0000412,Death,04/01/2013,Female
818,2013D0000413,Death,04/01/2013,Female
819,2013D0000414,Death,04/01/2013,Male
820,2013D0000415,Death,04/01/2013,Female
821,2013D0000416,Death,04/01/2013,Male
822,2013D0000417,Death,04/01/2013,Female
823,2013D0000418,Death,04/01/2013,Male
824,2013D0000419,Death,04/01/2013,Female
825,2013D0000420,Death,04/01/2013,Female
826,2013D0000421,Death,04/01/2013,Female
827,2013D0000422,Death,04/01/2013,Female
828,2013D0000423,Death,04/01/2013,Male
829,2013D0000424,Death,04/01/2013,Male
830,2013D0000425,Death,04/01/2013,Female
831,2013D0000426,Death,04/01/2013,Female
832,2013D0000427,Death,04/01/2013,Female
833,2013D0000345,Death,04/01/2013,Male
834,2013D0000375,Death,04/01/2013,Female
835,2013D0000376,Death,04/01/2013,Male
836,2013D0000377,Death,04/01/2013,Male
837,2013D0000378,Death,04/01/2013,Male
838,2013D0000379,Death,04/01/2013,Male
839,2013D0000380,Death,04/01/2013,Female
840,2013D0000381,Death,04/01/2013,Male
841,2013D0000382,Death,04/01/2013,Female
842,2013D0000360,Death,04/01/2013,Female
843,2013D0000429,Death,04/01/2013,Male
844,2013D0000430,Death,04/01/2013,Male
845,2013D0000431,Death,04/01/2013,Male
846,2013D0000432,Death,04/01/2013,Female
847,2013D0000433,Death,04/01/2013,Female
848,2013D0000248,Death,04/01/2013,Male
849,2013D0000237,Death,04/01/2013,Female
850,2013D0000286,Death,04/01/2013,Male
851,2013D0000328,Death,04/01/2013,Male
852,2013D0000253,Death,04/01/2013,Male
853,2013D0000254,Death,04/01/2013,Male
854,2013D0000255,Death,04/01/2013,Female
855,2013D0000264,Death,04/01/2013,Male
856,2013B0057943,Birth,04/01/2013,Female
857,2013B0003234,Birth,04/01/2013,Male
858,2013B0003112,Birth,04/01/2013,Male
859,2013B0003110,Birth,04/01/2013,Male
860,2013B0003167,Birth,04/01/2013,Female
861,2013B0003567,Birth,04/01/2013,Male
862,2013B0002758,Birth,04/01/2013,Female
863,2013B0002835,Birth,04/01/2013,Male
864,2013B0002718,Birth,04/01/2013,Female
865,2013B0002745,Birth,04/01/2013,Female
866,2013B0002649,Birth,04/01/2013,Male
867,2013B0002909,Birth,04/01/2013,Female
868,2013B0002910,Birth,04/01/2013,Female
869,2013B0002913,Birth,04/01/2013,Male
870,2013B0002915,Birth,04/01/2013,Female
871,2013B0002918,Birth,04/01/2013,Male
872,2013B0002920,Birth,04/01/2013,Male
873,2013B0002922,Birth,04/01/2013,Male
874,2013B0002923,Birth,04/01/2013,Female
875,2013B0002925,Birth,04/01/2013,Male
876,2013B0002969,Birth,04/01/2013,Female
877,2013B0002548,Birth,04/01/2013,Male
878,2013B0002647,Birth,04/01/2013,Female
879,2013B0002472,Birth,04/01/2013,Female
880,2012B0056384,Birth,04/01/2013,Male
881,2013B0002384,Birth,04/01/2013,Female
882,2013B0003711,Birth,04/01/2013,Male
883,2013B0014367,Birth,04/01/2013,Male
884,2013B0000945,Birth,04/01/2013,Male
885,2013B0000949,Birth,04/01/2013,Female
886,2013B0000904,Birth,04/01/2013,Female
887,2013B0000932,Birth,04/01/2013,Male
888,2013B0000933,Birth,04/01/2013,Male
889,2013B0000930,Birth,04/01/2013,Female
890,2013B0000869,Birth,04/01/2013,Female
891,2013B0000820,Birth,04/01/2013,Male
892,2013B0000749,Birth,04/01/2013,Female
893,2013B0000750,Birth,04/01/2013,Female
894,2013B0000616,Birth,04/01/2013,Male
895,2013B0000782,Birth,04/01/2013,Female
896,2013B0000720,Birth,04/01/2013,Female
897,2013B0000671,Birth,04/01/2013,Female
898,2013B0000675,Birth,04/01/2013,Female
899,2013B0000596,Birth,04/01/2013,Male
900,2013B0000607,Birth,04/01/2013,Female
901,2013B0000609,Birth,04/01/2013,Female
902,2013B0000613,Birth,04/01/2013,Female
903,2013B0000611,Birth,04/01/2013,Female
904,2013B0000454,Birth,04/01/2013,Male
905,2013B0000578,Birth,04/01/2013,Male
906,2013B0000581,Birth,04/01/2013,Male
907,2013B0000576,Birth,04/01/2013,Male
908,2013B0006049,Birth,04/01/2013,Female
909,2013D0003636,Death,04/01/2013,Female
910,2013D0027272,Death,04/01/2013,Female
911,2013D0001961,Death,04/01/2013,Male
912,2013D0001255,Death,04/01/2013,Female
913,2013D0001256,Death,04/01/2013,Female
914,2013D0001712,Death,04/01/2013,Female
915,2013D0001198,Death,04/01/2013,Male
916,2013B0002271,Birth,04/01/2013,Male
917,2013B0002259,Birth,04/01/2013,Male
918,2013B0002341,Birth,04/01/2013,Female
919,2013B0002250,Birth,04/01/2013,Female
920,2013B0002252,Birth,04/01/2013,Female
921,2013B0002254,Birth,04/01/2013,Female
922,2013B0002256,Birth,04/01/2013,Female
923,2013B0002171,Birth,04/01/2013,Female
924,2013B0002168,Birth,04/01/2013,Male
925,2013B0001989,Birth,04/01/2013,Male
926,2013B0001990,Birth,04/01/2013,Male
927,2013B0001991,Birth,04/01/2013,Female
928,2013B0001992,Birth,04/01/2013,Female
929,2013B0001993,Birth,04/01/2013,Male
930,2013B0001994,Birth,04/01/2013,Male
931,2013B0001995,Birth,04/01/2013,Male
932,2013B0001996,Birth,04/01/2013,Female
933,2013B0001997,Birth,04/01/2013,Female
934,2013B0001998,Birth,04/01/2013,Male
935,2013B0002027,Birth,04/01/2013,Male
936,2013B0002121,Birth,04/01/2013,Male
937,2013B0002160,Birth,04/01/2013,Male
938,2013B0002164,Birth,04/01/2013,Female
939,2013B0002086,Birth,04/01/2013,Male
940,2013B0002088,Birth,04/01/2013,Female
941,2013B0002092,Birth,04/01/2013,Female
942,2013B0002106,Birth,04/01/2013,Male
943,2013B0002109,Birth,04/01/2013,Male
944,2013B0001974,Birth,04/01/2013,Male
945,2013B0001975,Birth,04/01/2013,Male
946,2013B0001976,Birth,04/01/2013,Male
947,2013B0001977,Birth,04/01/2013,Male
948,2013B0001978,Birth,04/01/2013,Male
949,2013B0001979,Birth,04/01/2013,Male
950,2013B0001980,Birth,04/01/2013,Male
951,2013B0001819,Birth,04/01/2013,Female
952,2013B0001603,Birth,04/01/2013,Male
953,2013B0001615,Birth,04/01/2013,Female
954,2013B0001570,Birth,04/01/2013,Female
955,2013B0001564,Birth,04/01/2013,Female
956,2013B0001530,Birth,04/01/2013,Male
957,2013B0001538,Birth,04/01/2013,Female
958,2013B0001539,Birth,04/01/2013,Female
959,2013B0001540,Birth,04/01/2013,Male
960,2013B0001505,Birth,04/01/2013,Female
961,2013B0001508,Birth,04/01/2013,Female
962,2013B0001515,Birth,04/01/2013,Male
963,2013B0001520,Birth,04/01/2013,Male
964,2013B0001502,Birth,04/01/2013,Female
965,2013B0001499,Birth,04/01/2013,Male
966,2013B0001495,Birth,04/01/2013,Male
967,2013B0001485,Birth,04/01/2013,Female
968,2013B0001491,Birth,04/01/2013,Male
969,2013B0001492,Birth,04/01/2013,Female
970,2013B0001493,Birth,04/01/2013,Male
971,2013B0001452,Birth,04/01/2013,Male
972,2013B0001456,Birth,04/01/2013,Female
973,2013B0001458,Birth,04/01/2013,Male
974,2013B0001416,Birth,04/01/2013,Male
975,2013B0001406,Birth,04/01/2013,Male
976,2013B0001408,Birth,04/01/2013,Male
977,2013B0001412,Birth,04/01/2013,Female
978,2013B0001323,Birth,04/01/2013,Male
979,2013B0001320,Birth,04/01/2013,Female
980,2013B0001353,Birth,04/01/2013,Female
981,2013B0001360,Birth,04/01/2013,Male
982,2013B0001356,Birth,04/01/2013,Female
983,2013B0001274,Birth,04/01/2013,Male
984,2013B0001262,Birth,04/01/2013,Female
985,2013B0001257,Birth,04/01/2013,Female
986,2013B0001231,Birth,04/01/2013,Female
987,2013B0001295,Birth,04/01/2013,Male
988,2013B0001305,Birth,04/01/2013,Male
989,2013B0001302,Birth,04/01/2013,Female
990,2013B0001313,Birth,04/01/2013,Female
991,2013B0001314,Birth,04/01/2013,Female
992,2013B0001311,Birth,04/01/2013,Male
993,2013B0001308,Birth,04/01/2013,Male
994,2013B0001299,Birth,04/01/2013,Female
995,2013B0001288,Birth,04/01/2013,Female
996,2013B0001217,Birth,04/01/2013,Female
997,2013B0001122,Birth,04/01/2013,Male
998,2013B0001050,Birth,04/01/2013,Female
999,2013B0001051,Birth,04/01/2013,Female
1000,2013B0001052,Birth,04/01/2013,Male
1001,2013B0001053,Birth,04/01/2013,Female
1002,2013B0001054,Birth,04/01/2013,Male
1003,2013B0001013,Birth,04/01/2013,Male
1004,2013B0001014,Birth,04/01/2013,Female
1005,2013B0001015,Birth,04/01/2013,Female
1006,2013B0001017,Birth,04/01/2013,Male
1007,2013B0001018,Birth,04/01/2013,Male
1008,2013B0001080,Birth,04/01/2013,Female
1009,2013B0001082,Birth,04/01/2013,Female
1010,2013B0001083,Birth,04/01/2013,Female
1011,2013B0001105,Birth,04/01/2013,Female
1012,2013B0001106,Birth,04/01/2013,Male
1013,2013B0001111,Birth,04/01/2013,Female
1014,2013B0001113,Birth,04/01/2013,Female
1015,2013B0001116,Birth,04/01/2013,Male
1016,2013B0001125,Birth,04/01/2013,Male
1017,2013B0001120,Birth,04/01/2013,Male
1018,2013B0001108,Birth,04/01/2013,Male
1019,2013B0001129,Birth,05/01/2013,Male
1020,2013B0001130,Birth,05/01/2013,Male
1021,2013B0001131,Birth,05/01/2013,Female
1022,2013B0001132,Birth,05/01/2013,Female
1023,2013B0001086,Birth,05/01/2013,Female
1024,2013B0001016,Birth,05/01/2013,Female
1025,2013B0001055,Birth,05/01/2013,Male
1026,2013B0001056,Birth,05/01/2013,Female
1027,2013B0001071,Birth,05/01/2013,Female
1028,2013B0001127,Birth,05/01/2013,Male
1029,2013B0001151,Birth,05/01/2013,Female
1030,2013B0001155,Birth,05/01/2013,Male
1031,2013B0001199,Birth,05/01/2013,Female
1032,2013B0001203,Birth,05/01/2013,Male
1033,2013B0001258,Birth,05/01/2013,Male
1034,2013B0001277,Birth,05/01/2013,Female
1035,2013B0001357,Birth,05/01/2013,Male
1036,2013B0001365,Birth,05/01/2013,Female
1037,2013B0001393,Birth,05/01/2013,Female
1038,2013B0001337,Birth,05/01/2013,Male
1039,2013B0001339,Birth,05/01/2013,Female
1040,2013B0001333,Birth,05/01/2013,Male
1041,2013B0001411,Birth,05/01/2013,Male
1042,2013B0001421,Birth,05/01/2013,Male
1043,2013B0001424,Birth,05/01/2013,Male
1044,2013B0001455,Birth,05/01/2013,Female
1045,2013B0001450,Birth,05/01/2013,Female
1046,2013B0001486,Birth,05/01/2013,Male
1047,2013B0001482,Birth,05/01/2013,Male
1048,2013B0001476,Birth,05/01/2013,Male
1049,2013B0001471,Birth,05/01/2013,Male
1050,2013B0001517,Birth,05/01/2013,Male
1051,2013B0001511,Birth,05/01/2013,Male
1052,2013B0001514,Birth,05/01/2013,Male
1053,2013B0001571,Birth,05/01/2013,Female
1054,2013B0001621,Birth,05/01/2013,Male
1055,2013B0001631,Birth,05/01/2013,Female
1056,2013B0001632,Birth,05/01/2013,Female
1057,2013B0001834,Birth,05/01/2013,Female
1058,2013B0001835,Birth,05/01/2013,Male
1059,2013B0001836,Birth,05/01/2013,Male
1060,2013B0001887,Birth,05/01/2013,Male
1061,2013B0001981,Birth,05/01/2013,Female
1062,2013B0001982,Birth,05/01/2013,Female
1063,2013B0002122,Birth,05/01/2013,Male
1064,2013B0002125,Birth,05/01/2013,Male
1065,2013B0002028,Birth,05/01/2013,Female
1066,2013B0002030,Birth,05/01/2013,Female
1067,2013B0002032,Birth,05/01/2013,Male
1068,2013B0002034,Birth,05/01/2013,Male
1069,2013B0002057,Birth,05/01/2013,Male
1070,2013B0002065,Birth,05/01/2013,Male
1071,2013B0002067,Birth,05/01/2013,Male
1072,2013B0001999,Birth,05/01/2013,Male
1073,2013B0002000,Birth,05/01/2013,Female
1074,2013B0002001,Birth,05/01/2013,Female
1075,2013B0002002,Birth,05/01/2013,Male
1076,2013B0002004,Birth,05/01/2013,Male
1077,2013B0002005,Birth,05/01/2013,Male
1078,2013B0002021,Birth,05/01/2013,Female
1079,2013B0002023,Birth,05/01/2013,Male
1080,2013B0002011,Birth,05/01/2013,Male
1081,2013B0002012,Birth,05/01/2013,Male
1082,2013B0002013,Birth,05/01/2013,Female
1083,2013B0002018,Birth,05/01/2013,Male
1084,2013B0002015,Birth,05/01/2013,Female
1085,2013B0002016,Birth,05/01/2013,Male
1086,2013B0002007,Birth,05/01/2013,Female
1087,2013B0002008,Birth,05/01/2013,Male
1088,2013B0002236,Birth,05/01/2013,Female
1089,2013B0002346,Birth,05/01/2013,Female
1090,2013B0002261,Birth,05/01/2013,Male
1091,2013B0002262,Birth,05/01/2013,Male
1092,2013B0002263,Birth,05/01/2013,Male
1093,2013B0016351,Birth,05/01/2013,Male
1094,2013D0000929,Death,05/01/2013,Female
1095,2013D0000931,Death,05/01/2013,Male
1096,2013D0000912,Death,05/01/2013,Female
1097,2013D0001974,Death,05/01/2013,Male
1098,2013D0001975,Death,05/01/2013,Male
1099,2013D0001971,Death,05/01/2013,Male
